Id,Label,Name,DisplayLevel,Shields,StartingWeaknesses,HP,PAtk,MAtk,EquipAtk,PDef,MDef,Speed,Crit,CritDef,Exp,Money
20347,D_Enemy_Desert_DsT1_P006_02,Tavern Maid,60,8,"Dagger, Bow, Ice, Wind, Dark",12886,710,710,125,75,66,255,258,371,750,300
20166,D_Enemy_Desert_DsT1_P007_01,Young Madam,42,5,"Sword, Tome, Ice, Lightning, Light",6103,536,536,75,53,47,190,193,278,213,210
20167,D_Enemy_Desert_DsT1_P007_02,Middle-aged Man,42,7,"Spear, Axe, Fire, Wind, Dark",6935,536,536,75,61,54,194,172,289,250,225
20168,D_Enemy_Desert_DsT1_P008_01,Mercenary,42,6,"Dagger, Staff, Tome, Ice, Light",6154,546,546,75,58,51,186,165,278,213,210
20169,D_Enemy_Desert_DsT1_P008_02,Mercenary,42,6,"Axe, Bow, Fan, Lightning, Dark",6137,536,536,75,53,47,190,193,278,213,210
20170,D_Enemy_Desert_DsT1_P008_03,Mercenary,42,6,"Axe, Bow, Fan, Lightning, Dark",6137,536,536,75,53,47,190,193,278,213,210
20152,D_Enemy_River_RvT1_P002_01,Villager,49,7,"Spear, Dagger, Staff, Ice, Wind",9325,598,598,92,69,61,207,195,312,300,245
20153,D_Enemy_River_RvT1_P002_02,Villager,49,7,"Sword, Bow, Tome, Lightning, Light",9325,598,598,92,69,61,207,195,312,300,245
20154,D_Enemy_River_RvT1_P002_03,Villager,49,7,"Dagger, Staff, Fan, Lightning, Light",9400,586,586,92,76,69,197,207,312,300,245
20155,D_Enemy_River_RvT1_P003_01,Zeph,45,7,"Sword, Bow, Fire",7068,544,544,79,70,63,183,192,289,250,225
20156,D_Enemy_River_RvT1_P003_02,Gertas,34,5,"Spear, Dagger, Bow, Lightning",4706,475,475,63,57,51,157,164,250,150,175
20234,D_Enemy_River_RvT1_P003_01_2,Zeph,60,8,"Sword, Bow, Fire",31842,696,696,125,92,83,236,247,371,750,300
20235,D_Enemy_River_RvT1_P003_02_2,Gertas,44,6,"Spear, Dagger, Bow, Lightning",8130,536,536,75,53,47,190,193,278,250,225
20158,D_Enemy_River_RvT1_P005_01,Sentry,40,5,"Dagger, Axe, Tome, Ice, Dark",6120,530,530,71,55,49,180,159,270,200,200
20159,D_Enemy_River_RvT1_P005_02,Fisherman,40,5,"Sword, Dagger, Bow, Lightning",6188,520,520,71,57,51,178,168,270,200,200
20160,D_Enemy_River_RvT1_P005_03,Sentry,40,5,"Dagger, Axe, Tome, Ice, Dark",6103,520,520,71,51,45,184,186,270,200,200
20236,D_Enemy_River_RvT1_P005_01_2,Sentry,55,8,"Dagger, Axe, Tome, Ice, Dark",11749,666,666,113,77,69,231,217,347,500,275
20237,D_Enemy_River_RvT1_P005_02_2,Fisherman,55,8,"Sword, Dagger, Bow, Lightning",11749,666,666,113,77,69,231,217,347,500,275
20238,D_Enemy_River_RvT1_P005_03_2,Sentry,55,8,"Dagger, Axe, Tome, Ice, Dark",11749,666,666,113,77,69,231,217,347,500,275
20192,D_Enemy_Clif_ClT11_P002_01,Soldier,27,4,"Dagger, Axe, Staff, Lightning, Dark",3195,331,331,54,47,42,136,138,224,75,135
20193,D_Enemy_Clif_ClT11_P002_02,Novice Soldier,27,4,"Axe, Bow, Tome, Wind, Dark",3195,331,331,54,47,42,136,138,224,75,135
20194,D_Enemy_Clif_ClT11_P002_03,Novice Soldier,27,4,"Axe, Bow, Tome, Wind, Dark",3195,331,331,54,47,42,136,138,224,75,135
20353,D_Enemy_Clif_ClT11_P002_01_02,Soldier,55,8,"Dagger, Axe, Staff, Lightning, Dark",11625,679,679,113,74,66,233,207,347,500,275
20354,D_Enemy_Clif_ClT11_P002_02_02,Novice Soldier,55,8,"Axe, Bow, Tome, Wind, Dark",11594,666,666,113,69,61,239,241,347,500,275
20355,D_Enemy_Clif_ClT11_P002_03_02,Novice Soldier,55,8,"Axe, Bow, Tome, Wind, Dark",11594,666,666,113,69,61,239,241,347,500,275
20195,D_Enemy_Clif_ClT11_P003_01,Townsperson,25,4,"Spear, Dagger, Staff, Fire, Lightning",2982,258,258,49,37,32,140,123,197,40,125
20196,D_Enemy_Clif_ClT11_P003_02,Townsperson,25,4,"Sword, Axe, Tome, Fire, Light",2982,258,258,49,37,32,140,123,197,40,125
20197,D_Enemy_Clif_ClT11_P003_03,Townsperson,25,4,"Dagger, Staff, Fan, Fire, Wind",2982,258,258,49,37,32,140,123,197,40,125
20198,D_Enemy_Clif_ClT11_P004_01,Pauper,23,3,"Axe, Bow, Staff, Ice, Light",2160,230,230,44,42,37,125,129,188,40,115
20199,D_Enemy_Clif_ClT11_P004_02,Pauper,23,3,"Dagger, Bow, Tome, Fire, Light",2115,247,247,44,35,30,134,117,188,40,115
20200,D_Enemy_Clif_ClT11_P004_03,Pauper,23,3,"Dagger, Bow, Tome, Fire, Light",2115,247,247,44,35,30,134,117,188,40,115
20201,D_Enemy_Clif_ClT11_P005_01,Young Woman,30,4,"Sword, Staff, Fan, Lightning, Light",2429,362,362,57,43,38,152,128,233,100,150
20202,D_Enemy_Clif_ClT11_P005_02,Young Man,30,4,"Spear, Bow, Tome, Ice, Dark",2429,362,362,57,43,38,152,128,233,100,150
20203,D_Enemy_Clif_ClT11_P006,Punching Bag,35,5,"Dagger, Axe, Staff, Tome, Fan",12844,368,368,63,57,51,155,157,250,150,175
20220,D_Enemy_Clif_ClT11_P008_01,Merchant,24,4,"Sword, Fan, Fire, Ice",3052,298,298,44,43,38,125,127,206,40,120
20221,D_Enemy_Clif_ClT11_P008_02,Merchant,24,4,"Sword, Dagger, Tome, Lightning, Light",3052,298,298,44,43,38,125,127,206,40,120
20222,D_Enemy_Clif_ClT11_P008_03,Merchant,24,4,"Sword, Dagger, Tome, Lightning, Light",3052,298,298,44,43,38,125,127,206,40,120
20223,D_Enemy_Clif_ClT11_P009,Townsperson,27,4,"Spear, Axe, Bow, Fire, Wind",6839,340,340,54,42,36,143,129,224,75,135
20224,D_Enemy_Clif_ClT11_P010_01,Scholar,30,4,"Sword, Dagger, Staff, Wind, Dark",6820,353,353,57,45,40,150,136,233,100,150
20225,D_Enemy_Clif_ClT11_P010_02,Scholar,30,4,"Spear, Bow, Fan, Ice, Light",6820,353,353,57,45,40,150,136,233,100,150
20226,D_Enemy_Clif_ClT11_P010_01_2,Scholar,55,8,"Sword, Dagger, Staff, Wind, Dark",11749,666,666,113,77,69,231,217,347,500,275
20227,D_Enemy_Clif_ClT11_P010_02_2,Scholar,55,8,"Spear, Bow, Fan, Ice, Light",11749,666,666,113,77,69,231,217,347,500,275
20171,D_Enemy_Mount_MnT12_P001_01,Youth,47,7,"Spear, Dagger, Tome, Fire, Dark",6916,571,571,83,59,52,204,207,298,275,235
20172,D_Enemy_Mount_MnT12_P001_02,Youth,47,7,"Sword, Dagger, Tome, Fire, Dark",6935,582,582,83,63,57,200,177,298,275,235
20173,D_Enemy_Mount_MnT12_P001_03,Youth,47,7,"Sword, Axe, Tome, Ice, Light",7068,559,559,83,73,66,188,198,298,275,235
20174,D_Enemy_Mount_MnT12_P002_01,Old Man,47,7,"Dagger, Staff, Fan, Fire, Wind",7011,571,571,83,66,59,198,186,298,275,235
20175,D_Enemy_Mount_MnT12_P002_02,Old Man,47,7,"Spear, Bow, Tome, Fire, Wind",7011,571,571,83,66,59,198,186,298,275,235
20176,D_Enemy_Mount_MnT12_P002_03,Old Man,47,7,"Spear, Bow, Tome, Fire, Wind",7011,571,571,83,66,59,198,186,298,275,235
20177,D_Enemy_Mount_MnT12_P003_01,Elderly Woman,51,8,"Sword, Axe, Fan, Wind, Dark",11842,615,615,102,79,72,207,217,327,300,255
20178,D_Enemy_Mount_MnT12_P003_02,Altinia Soldier,51,8,"Dagger, Bow, Staff, Ice, Wind",11625,640,640,102,69,62,219,194,327,300,255
20179,D_Enemy_Mount_MnT12_P003_03,Scholar,51,8,"Sword, Spear, Dagger, Axe, Lightning",11842,615,615,102,79,72,207,217,327,300,255
20180,D_Enemy_Mount_MnT12_P004_01,Townsperson,60,8,"Staff, Tome, Fan, Fire, Wind",11594,710,710,125,75,66,255,258,371,750,300
20181,D_Enemy_Mount_MnT12_P004_02,Townsperson,60,8,"Bow, Staff, Fan, Fire, Wind",11842,696,696,125,92,83,236,247,371,750,300
20182,D_Enemy_Mount_MnT12_P004_03,Townsperson,60,8,"Bow, Staff, Fan, Fire, Wind",11749,710,710,125,83,75,247,233,371,750,300
20183,D_Enemy_Mount_MnT12_P005_01,Altinia Soldier,47,7,"Dagger, Axe, Tome, Lightning, Dark",6935,582,582,83,63,57,200,177,298,275,235
20184,D_Enemy_Mount_MnT12_P005_02,Altinia Infantryman,47,7,"Spear, Bow, Staff, Lightning, Light",6916,571,571,83,59,52,204,207,298,275,235
20185,D_Enemy_Mount_MnT12_P005_03,Altinia Infantryman,47,7,"Spear, Axe, Tome, Wind, Dark",6935,582,582,83,63,57,200,177,298,275,235
20348,D_Enemy_Mount_MnT12_P005_01_02,Altinia Soldier,61,10,"Dagger, Axe, Tome, Lightning, Dark",16464,699,699,125,93,84,237,249,373,750,305
20349,D_Enemy_Mount_MnT12_P005_02_02,Altinia Infantryman,61,10,"Spear, Bow, Staff, Lightning, Light",16464,699,699,125,93,84,237,249,373,750,305
20350,D_Enemy_Mount_MnT12_P005_03_02,Altinia Infantryman,61,10,"Spear, Axe, Tome, Wind, Dark",16170,727,727,125,81,73,251,223,373,750,305
20186,D_Enemy_Mount_MnT12_P006_01,Merchant,53,4,"Sword, Axe, Fan, Ice, Dark",10835,483,483,102,81,74,207,210,331,300,265
20187,D_Enemy_Mount_MnT12_P006_02,Bodyguard,53,5,"Spear, Bow, Tome, Wind, Light",12844,483,483,102,81,74,207,210,331,300,265
20188,D_Enemy_Mount_MnT12_P006_03,Bodyguard,53,5,"Spear, Bow, Tome, Wind, Light",12740,495,495,102,66,59,225,220,331,300,265
20189,D_Enemy_Mount_MnT12_P007_01,Dancer,50,10,"Sword, Spear, Axe, Ice, Light",16338,601,601,92,70,62,209,197,314,300,250
20190,D_Enemy_Mount_MnT12_P007_02,Youth,50,7,"Axe, Staff, Fan, Lightning, Wind",7011,601,601,92,70,62,209,197,314,300,250
20351,D_Enemy_Mount_MnT12_P007_01_02,Dancer,60,10,"Sword, Spear, Axe, Ice, Light",19700,710,710,125,83,75,247,233,371,750,300
20352,D_Enemy_Mount_MnT12_P007_02_02,Youth,60,7,"Axe, Staff, Fan, Lightning, Wind",9250,724,724,125,80,72,250,221,371,750,300
20213,D_Enemy_Mount_MnT12_P009_01,Youth,60,8,"Dagger, Bow, Tome, Lightning, Wind",13090,696,696,125,92,83,236,247,371,750,300
20214,D_Enemy_Mount_MnT12_P009_02,Youth,60,8,"Axe, Staff, Fan, Ice, Dark",13090,696,696,125,92,83,236,247,371,750,300
20215,D_Enemy_Mount_MnT12_P009_03,Youth,60,8,"Axe, Staff, Fan, Ice, Dark",13090,696,696,125,92,83,236,247,371,750,300
20216,D_Enemy_Mount_MnT12_P009_01_2,Youth,65,10,"Dagger, Bow, Tome, Lightning, Wind",16464,721,721,125,98,89,246,258,386,1125,325
20217,D_Enemy_Mount_MnT12_P009_02_2,Youth,65,10,"Axe, Staff, Fan, Ice, Dark",16464,721,721,125,98,89,246,258,386,1125,325
20218,D_Enemy_Mount_MnT12_P009_03_2,Youth,65,10,"Axe, Staff, Fan, Ice, Dark",16464,721,721,125,98,89,246,258,386,1125,325
20219,D_Enemy_Mount_MnT12_P010,Acrobat,50,7,"Bow, Staff, Tome, Fan",9225,601,601,92,62,55,216,218,314,300,250
20356,D_Enemy_Mount_MnT12_P010_02,Acrobat,61,8,"Bow, Staff, Tome, Fan",12886,710,710,125,75,66,255,258,371,750,300
20239,D_Enemy_Mount_MnT12_P010_2,Acrobat,45,7,"Bow, Staff, Tome, Fan",6916,555,555,79,57,50,198,200,289,250,225
20320,D_Enemy_Clif_UniqueP_Rebrandt_01,Chief Vassal Lebrandt,60,8,"Spear, Staff, Fire, Dark",32920,724,724,125,80,72,250,221,371,750,300
20321,D_Enemy_Clif_UniqueP_Rebrandt_02,Novice Soldier,50,7,"Axe, Bow, Tome, Wind, Dark",19425,589,589,92,77,70,199,209,314,300,250
20322,D_Enemy_Clif_UniqueP_Rebrandt_03,Novice Soldier,50,7,"Axe, Bow, Tome, Wind, Dark",19425,589,589,92,77,70,199,209,314,300,250
20318,D_Enemy_Snow_UniqueP_BerzLyee,Rugis Surra,4,2,"Sword, Spear, Tome, Ice, Light",614,159,159,14,14,10,81,75,120,2,20
20357,D_Enemy_Snow_UniqueP_BerzLyee_02,Rugis Surra,40,5,"Sword, Spear, Tome, Ice, Light",6188,520,520,71,57,51,178,168,270,200,200
20326,D_Enemy_Clif_UniqueP_BerzLyee2,Rugis Surra,30,4,"Sword, Spear, Tome, Ice, Light",3915,279,279,57,45,40,152,143,215,100,150
20358,!D_Enemy_Clif_UniqueP_BerzLyee2_02,Rugis Surra,52,8,"Sword, Spear, Tome, Ice, Light",10528,631,631,102,73,65,218,206,329,300,260
20374,D_Enemy_Snow_SnT21_P001,Muttering Codger,100,26,"Dagger, Wind",385660,1875,1987,256,197,205,357,336,564,2062,637
20375,D_Enemy_Snow_SnT21_P002_01,Soldier,60,9,"Staff, Tome, Fan, Light, Dark",13056,798,798,125,83,75,237,233,371,750,300
30005,D_Enemy_Snow_SnT21_P002_02,Tavern Patron,60,8,"Spear, Staff, Tome, Lightning, Dark",13158,784,784,125,92,83,226,247,371,750,300
20376,D_Enemy_Snow_SnT21_P002_03,Tavern Patron,60,8,"Sword, Spear, Bow, Wind, Dark",13158,784,784,125,92,83,226,247,371,750,300
20377,D_Enemy_Snow_SnT21_P003_01,Knight Ardante,61,10,"Dagger, Staff, Tome, Lightning, Dark",14478,820,820,125,81,73,241,223,373,750,305
20378,D_Enemy_Snow_SnT21_P003_02,Knight Ardante,61,9,"Axe, Bow, Fan, Wind, Dark",14744,792,792,125,93,84,227,249,373,750,305
20432,D_Enemy_Snow_SnT21_P003_03,Cleric,61,9,"Sword, Dagger, Fan, Lightning, Wind",14630,806,806,125,84,76,239,234,373,750,305
20433,D_Enemy_Snow_SnT21_P003_01_02,Knight Ardante,63,10,"Dagger, Staff, Tome, Lightning, Dark",14554,841,841,125,84,75,246,227,380,750,315
20434,D_Enemy_Snow_SnT21_P003_02_02,Knight Ardante,63,9,"Axe, Bow, Fan, Wind, Dark",14820,813,813,125,95,86,232,253,380,750,315
20435,D_Enemy_Snow_SnT21_P003_03_02,Cleric,63,8,"Sword, Dagger, Fan, Lightning, Wind",14706,827,827,125,86,78,243,239,380,750,315
20379,D_Enemy_Snow_SnT21_P004_01,Knight Ardante,62,10,"Staff, Tome, Fire, Lightning",17782,852,852,125,94,85,229,251,376,750,310
20380,D_Enemy_Snow_SnT21_P004_02,Knight Ardante,62,9,"Axe, Bow, Fan, Ice, Wind",16516,881,881,125,82,74,244,225,376,750,310
20381,D_Enemy_Snow_SnT21_P005_01,Mercenary,65,10,"Bow, Staff, Ice, Light",16128,848,848,125,80,71,267,269,386,750,300
20382,D_Enemy_Snow_SnT21_P005_02,Mercenary,65,8,"Spear, Tome, Ice, Light, Dark",16128,848,848,125,80,71,257,269,386,750,300
20436,D_Enemy_Snow_SnT21_P005_01_02,Mercenary,65,10,"Bow, Staff, Ice, Light",16128,848,848,125,80,71,267,269,386,1125,325
20437,D_Enemy_Snow_SnT21_P005_02_02,Mercenary,65,8,"Spear, Tome, Ice, Light, Dark",16128,848,848,125,80,71,257,269,386,1125,325
20383,D_Enemy_Snow_UniqueP_Timov_01,Bishop Timov,60,9,"Sword, Spear, Dagger, Lightning, Wind",12920,812,812,125,80,72,240,221,371,750,300
20384,D_Enemy_Snow_UniqueP_Timov_02,Cleric,60,8,"Sword, Dagger, Fan, Lightning, Wind",13158,784,784,125,92,83,226,247,371,750,300
21000,D_Enemy_Forest_FsT21_P012_1,Old Storyteller,100,23,"Fan, Light",331800,1892,1892,256,205,197,387,362,564,2062,637
30017,D_Enemy_Forest_FsT21_P001_1_01,Pudgy Warrior,62,9,"Dagger, Bow, Fan, Fire",14782,802,802,125,94,85,223,251,376,750,310
30018,D_Enemy_Forest_FsT21_P001_1_02,Swordsman,62,8,"Axe, Staff, Tome, Ice, Wind",14516,831,831,125,82,74,244,225,376,750,310
30019,D_Enemy_Forest_FsT21_P001_1_03,Woman,62,8,"Sword, Spear, Axe, Fire, Dark",14668,817,817,125,85,77,241,237,376,750,310
30020,D_Enemy_Forest_FsT21_P002_1_01,Bewitching Dancer,61,9,"Spear, Axe, Staff, Ice",14440,806,806,125,76,67,257,260,373,750,305
30021,D_Enemy_Forest_FsT21_P002_1_02,Dancer,61,9,"Sword, Bow, Staff, Wind, Light",14440,806,806,125,76,67,252,260,373,750,305
30043,!D_Enemy_Forest_FsT21_P002_1_01_02,Bewitching Dancer,65,10,"Spear, Axe, Staff, Ice",16128,848,848,125,80,71,267,269,386,1125,325
30044,!D_Enemy_Forest_FsT21_P002_1_02_02,Dancer,65,9,"Sword, Bow, Staff, Wind, Light",16128,848,848,125,80,71,262,269,386,1125,325
30022,D_Enemy_Forest_FsT21_P003_1_01,Aristocrat,30,4,"Spear, Dagger, Axe, Bow, Fire, Ice",3186,288,288,57,45,40,152,143,233,100,150
30023,D_Enemy_Forest_FsT21_P003_1_02,Mercenary,63,9,"Dagger, Tome, Fire, Lightning, Light",14554,841,841,125,84,75,246,227,380,750,315
30024,D_Enemy_Forest_FsT21_P003_1_03,Mercenary,63,9,"Bow, Fan, Ice, Wind, Dark",14820,813,813,125,95,86,232,253,380,750,315
30025,D_Enemy_Forest_FsT21_P004_1_01,Thief,62,9,"Sword, Tome, Fan, Ice, Light",14478,817,817,125,77,68,259,262,376,750,310
30026,D_Enemy_Forest_FsT21_P004_1_02,Thief,62,8,"Spear, Axe, Tome, Fire, Lightning",14478,817,817,125,77,68,254,262,376,750,310
30027,D_Enemy_Forest_FsT21_P004_1_03,Thief,62,8,"Spear, Axe, Fan, Fire, Light",14478,817,817,125,77,68,254,262,376,750,310
30028,D_Enemy_Forest_FsT21_P005_1_01,Argumentative Man,63,9,"Bow, Tome, Fan, Ice, Light",14820,813,813,125,95,86,232,253,380,750,315
30029,D_Enemy_Forest_FsT21_P005_1_02,Man,63,9,"Sword, Spear, Staff, Wind, Dark",14706,827,827,125,86,78,243,239,380,750,315
30030,D_Enemy_Forest_FsT21_P006_1_01,Sword Mistress,64,9,"Sword, Staff, Tome, Dark",16128,852,852,125,85,76,248,229,383,750,320
30031,D_Enemy_Forest_FsT21_P006_1_02,Swordsman,64,9,"Dagger, Axe, Fan, Lightning, Wind",16422,823,823,125,96,88,234,256,383,750,320
30032,D_Enemy_Forest_FsT21_P007_1,Swordsman,66,11,"Spear, Axe, Lightning, Dark",16212,873,873,125,87,78,263,234,389,1125,330
30045,D_Enemy_Forest_FsT21_P007_1_02,Swordsman,70,12,"Spear, Axe, Lightning, Dark",19500,915,915,125,92,83,272,242,402,1375,350
30033,D_Enemy_Forest_FsT21_P008_1_01,Mont d'Or,64,9,"Sword, Ice, Wind",16128,852,852,125,85,76,248,229,383,750,320
30034,D_Enemy_Forest_FsT21_P008_1_02,Swordsman,64,9,"Sword, Dagger, Staff, Fire, Dark",16422,823,823,125,96,88,234,256,383,750,320
30035,D_Enemy_Forest_FsT21_P009_1_01,Estadas,61,9,"Spear, Bow, Fire, Ice",14630,806,806,125,84,76,239,234,373,750,305
30036,D_Enemy_Forest_FsT21_P009_1_02,Swordsman,61,9,"Spear, Tome, Fan, Lightning, Wind, Light",14630,806,806,125,84,76,239,234,373,750,305
30037,D_Enemy_Forest_FsT21_P010_1_01,Old Man,65,10,"Sword, Dagger, Bow, Lightning",16170,862,862,125,86,77,256,232,386,1125,325
30038,D_Enemy_Forest_FsT21_P010_1_02,Man,65,9,"Spear, Axe, Staff, Fire, Lightning",16464,833,833,125,98,89,236,258,386,1125,325
30039,D_Enemy_Forest_FsT21_P010_1_03,Woman,65,9,"Sword, Tome, Fan, Fire, Wind",16464,833,833,125,98,89,236,258,386,1125,325
30046,!D_Enemy_Forest_FsT21_P010_1_01_02,Old Man,67,10,"Sword, Dagger, Bow, Lightning",17802,883,883,125,88,79,260,236,392,1125,335
30047,!D_Enemy_Forest_FsT21_P010_1_02_02,Man,67,9,"Spear, Axe, Staff, Fire, Lightning",18124,854,854,125,100,91,241,262,392,1125,335
30048,!D_Enemy_Forest_FsT21_P010_1_03_02,Woman,67,9,"Sword, Tome, Fan, Fire, Wind",18124,854,854,125,100,91,241,262,392,1125,335
30040,D_Enemy_Forest_FsT21_P011_1_01,Sword Mistress,62,9,"Bow, Tome, Fan, Light",14478,817,817,125,77,68,259,262,376,750,310
30041,D_Enemy_Forest_FsT21_P011_1_02,Swordsman,62,8,"Spear, Axe, Fan, Lightning, Light",14516,831,831,125,82,74,244,225,376,750,310
30042,D_Enemy_Forest_FsT21_P011_1_03,Swordsman,62,8,"Sword, Axe, Staff, Lightning, Light",14782,802,802,125,94,85,229,251,376,750,310
30050,D_Enemy_Forest_FsT21_P014_1_01,Gatekeeper,65,10,"Staff, Tome, Lightning, Light, Dark",16464,833,833,125,98,89,241,258,386,1125,325
30051,D_Enemy_Forest_FsT21_P014_1_02,Man,65,9,"Sword, Dagger, Bow, Ice, Lightning",16338,848,848,125,89,80,248,243,386,1125,325
30052,D_Enemy_Forest_FsT21_P014_1_03,Dancer,65,9,"Spear, Axe, Tome, Wind, Dark",16128,848,848,125,80,71,262,269,386,1125,325
30049,D_Enemy_Forest_UniqueP_BerzLyee3,Rugis Surra,55,9,"Sword, Spear, Tome, Ice, Light",11749,724,724,113,77,69,226,217,347,500,275
30097,D_Enemy_Plain_PlT01_P001_1_01,Young Wayfarer,20,3,"Dagger, Bow, Fan, Fire, Dark",2400,240,240,42,41,36,130,125,179,60,200
30447,D_Enemy_Plain_PlT01_P007_1_01,Parua the Alpaca Girl,50,9,"Axe, Fan, Lightning, Dark",11425,604,524,92,77,70,189,209,314,300,250
30448,D_Enemy_Plain_PlT01_P007_1_02,Alpaca,50,10,"Spear, Bow, Staff, Fire, Dark",13250,628,548,92,67,60,201,187,314,300,250
30449,D_Enemy_River_RvF12_P001_1_01,Dignified Alpaca,35,10,"Spear, Bow, Staff, Fire, Dark",8667,427,327,63,61,55,154,155,250,150,175
30450,D_Enemy_Mount_MnT12_P011_1_01,Relaxed Alpaca,47,10,"Spear, Bow, Staff, Fire, Dark",13162,602,502,83,76,69,188,186,298,275,235
30402,D_Enemy_Snow_SnT21_P004_2_01,Knight Ardante,70,14,"Staff, Tome, Fire, Lightning",19850,885,885,125,104,95,247,269,402,1375,350
30403,D_Enemy_Snow_SnT21_P004_2_02,Knight Ardante,70,11,"Axe, Bow, Ice, Wind",19500,915,915,125,92,83,262,242,402,1375,350
30404,D_Enemy_Snow_SnT21_P005_2_01,Mercenary,80,12,"Bow, Staff, Ice, Light",36360,1209,1209,175,103,92,315,328,467,1375,400
30405,D_Enemy_Snow_SnT21_P005_2_02,Mercenary,80,10,"Spear, Tome, Ice, Light, Dark",36360,1209,1209,175,103,92,315,328,467,1375,400
30406,D_Enemy_Snow_SnT21_P005_2_03,Mercenary,80,11,"Spear, Staff, Fire, Lightning, Dark",36450,1227,1227,175,110,99,308,283,467,1375,400
30463,D_Enemy_Forest_1001_L015_2_01,Townsperson,68,10,"Spear, Axe, Tome, Lightning, Light",18032,879,879,125,92,83,255,250,396,1125,340
30464,D_Enemy_Forest_1001_L015_2_02,Blackrobe,68,9,"Spear, Axe, Tome, Lightning, Light",17848,894,894,125,89,80,258,238,396,1125,340
30465,D_Enemy_Forest_1001_L015_2_03,Blackrobe,68,9,"Spear, Staff, Tome, Lightning, Light",17848,894,894,125,89,80,258,238,396,1125,340
31396,D_Enemy_Forest_UniqueP_Rosso_02,Rosso,75,19,"Spear, Staff, Fan, Wind, Light",81895,1321,1269,158,97,88,215,314,351,1375,375
30647,StrBk_00037_001,Rosso,75,19,"Spear, Staff, Fan, Wind, Light",81895,1321,1269,158,97,88,215,314,351,0,0
30648,StrBk_00037_002,Martino,75,8,"Axe, Staff, Tome, Fire, Dark",46100,819,1010,158,91,82,278,290,418,0,0
30650,StrBk_00040_002,Blackrobe (Sword),85,5,"Spear, Bow, Staff, Ice, Light",10270,1086,987,158,90,85,300,283,307,0,0
30652,StrBk_00040_004,Blackrobe (Axe),85,5,"Sword, Spear, Staff, Lightning, Wind",7720,1286,870,158,79,79,240,321,267,0,0
30654,StrBk_00040_006,Martino,85,13,"Axe, Staff, Tome, Fire, Dark",82700,1148,1119,158,103,92,400,325,467,0,0
30686,StrBk_00052_001,Lady Herminia,24,7,"Dagger, Axe, Tome, Lightning, Dark",4300,260,270,44,24,22,131,95,176,0,0
30687,StrBk_00052_002,Lady-in-waiting,24,5,"Axe, Bow, Staff, Fan, Wind",3100,205,185,44,24,22,126,95,176,0,0
30688,StrBk_00053_001,Lady Herminia,60,11,"Dagger, Axe, Dark",72000,500,504,107,87,75,223,185,227,0,0
30689,StrBk_00053_002,Lady-in-waiting,60,8,"Staff, Fan, Wind",51000,455,446,109,89,77,212,182,223,0,0
30690,StrBk_00054_001,Lady Herminia,90,15,"Axe, Dark",130000,700,700,160,140,120,300,260,270,0,0
30691,StrBk_00054_002,Lady-in-waiting,90,11,"Fan, Wind",90000,650,650,160,140,120,280,250,260,0,0
30692,StrBk_00052_003,Herminia the Huntress,24,18,"Dagger, Axe, Tome, Lightning, Dark",14500,380,400,44,24,22,134,95,176,0,0
30693,StrBk_00053_003,Herminia the Huntress,60,23,"Dagger, Axe, Dark",148000,1094,1177,134,87,75,230,185,227,0,0
30694,StrBk_00054_003,Herminia the Huntress,90,28,"Axe, Dark",260000,1500,1600,210,140,120,310,260,270,0,0
30695,StrBk_00055_001,Commander Tytos,24,14,"Spear, Bow, Fan, Fire, Light",8000,290,270,44,24,27,125,93,176,0,0
30696,StrBk_00056_001,Commander Tytos,60,17,"Spear, Fan, Light",109000,622,615,107,100,118,231,208,250,0,0
30697,StrBk_00057_001,Commander Tytos,90,21,"Spear, Light",190000,900,900,160,160,190,320,300,310,0,0
30698,StrBk_00055_002,Tytos the Thunderblade,24,16,"Spear, Bow, Fan, Fire, Light",13500,390,315,44,24,29,130,95,176,0,0
30699,StrBk_00056_002,Tytos the Thunderblade,60,23,"Spear, Fan, Light",164000,1152,1212,134,87,111,222,185,227,0,0
30700,StrBk_00057_002,Tytos the Thunderblade,90,30,"Spear, Light",290000,1700,1800,210,140,180,300,260,270,0,0
30701,StrBk_00058_001,Auguste the Playwright,24,10,"Sword, Spear, Bow, Ice, Wind",7500,280,290,44,24,20,136,93,176,0,0
30702,StrBk_00059_001,Auguste the Playwright,60,11,"Sword, Bow, Wind",123000,590,595,107,87,69,236,178,221,0,0
30703,StrBk_00060_001,Auguste the Playwright,90,13,"Sword, Wind",220000,850,850,160,140,110,320,250,260,0,0
30704,StrBk_00058_002,Auguste the Prince of Thieves,24,15,"Sword, Spear, Bow, Ice, Wind",16000,340,350,44,26,28,136,95,176,0,0
30705,StrBk_00059_002,Auguste the Prince of Thieves,60,15,"Sword, Bow, Wind",170000,1063,1143,134,99,105,236,185,227,0,0
30706,StrBk_00060_002,Auguste the Prince of Thieves,90,15,"Sword, Wind",300000,1600,1700,210,160,170,320,260,270,0,0
30760,StrBk_00072_001,Gable,87,22,"Sword, Spear, Ice, Light",240000,991,951,160,90,90,300,350,400,0,0
30990,Enemy_Tower_f0000_r001a_001,フロア0a_ユキギツネ,10,1,"Sword, Dagger, Tome, Fire, Lightning",560,304,304,18,17,13,83,79,86,0,0
