m_Label,m_TypeID,m_DisplayLevel,m_BreakRate,m_MaxSLD,m_MaxHP,m_MaxSP,m_AtkP,m_DefP,m_AtkM,m_DefM,m_Agi,m_Crt,m_CrtDef,m_EquipAtk,m_ResistAilmentID,m_ResistAilment,m_TacticalAssignID,m_SkillsID,m_Exp,m_Money,m_DropReward,m_EventDropRewards,m_StatusOffset,m_Bottle,m_Name,m_Level,m_Hp,m_Shield,m_RaceIndices,m_DisplaySpecialSkillGauge,m_GenerateSpecialSkillValueOrverTurn,m_ReduceSpecialSkillValueBreak,m_MaxSpecialSkillValue,m_id,
D_Enemy_Clif_UniqueP_BerzLyee2_02,d14fa6,52,d100c8,8,10528,104,631,73,631,65,218,206,329,66da00,0,99000000000000000000da00,139,50292,300,260,d14f20da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20374,
D_Enemy_Snow_SnT21_P001,d14fb8,100,d100c8,26,385660,180,1875,197,1987,205,357,336,564,d10100da00,0,99000000000000000000da00,163,50322,2062,637,d14f5eda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20375,
D_Enemy_Snow_SnT21_P002_01,d14fb9,60,d100c8,9,13056,120,798,83,798,75,237,233,371,7dda00,0,99000000000000000000da00,4,50323,750,300,d14f5fda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30005,
D_Enemy_Snow_SnT21_P002_02,d14ffa,60,d100c8,8,13158,120,784,92,784,83,226,247,371,7dda00,0,99000000000000000000da00,4,50324,750,300,d14f60da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20376,
D_Enemy_Snow_SnT21_P002_03,d14fba,60,d100c8,8,13158,120,784,92,784,83,226,247,371,7dda00,0,99000000000000000000da00,3,50367,750,300,d14f69da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20377,
D_Enemy_Snow_SnT21_P003_01,d14fbb,61,d100c8,10,14478,122,820,81,820,73,241,223,373,7dda00,0,99000000000000000000da00,3,50325,750,305,d14f61da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20378,
D_Enemy_Snow_SnT21_P003_02,d14fbc,61,d100c8,9,14744,122,792,93,792,84,227,249,373,7dda00,0,99000000000000000000da00,3,50326,750,305,d14f62da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20432,
D_Enemy_Snow_SnT21_P003_03,d14fc2,61,d100c8,9,14630,122,806,84,806,76,239,234,373,7dda00,0,99000000000000000000da00,3,50332,750,305,d14f68da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20433,
D_Enemy_Snow_SnT21_P003_01_02,d14fbb,63,d100c8,10,14554,126,841,84,841,75,246,227,380,7dda00,0,99000000000000000000da00,3,50325,750,315,d14f61da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20434,
D_Enemy_Snow_SnT21_P003_02_02,d14fbc,63,d100c8,9,14820,126,813,95,813,86,232,253,380,7dda00,0,99000000000000000000da00,3,50326,750,315,d14f62da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20435,
D_Enemy_Snow_SnT21_P003_03_02,d14fc2,63,d100c8,8,14706,126,827,86,827,78,243,239,380,7dda00,0,99000000000000000000da00,3,50332,750,315,d14f68da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20379,
D_Enemy_Snow_SnT21_P004_01,d14fbd,62,d100c8,10,17782,124,852,94,852,85,229,251,376,7dda00,0,99000000000000000000da00,3,50327,750,310,d14f63da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20380,
D_Enemy_Snow_SnT21_P004_02,d14fbe,62,d100c8,9,16516,124,881,82,881,74,244,225,376,7dda00,0,99000000000000000000da00,3,50328,750,310,d14f64da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20381,
D_Enemy_Snow_SnT21_P005_01,d14fbf,65,d100c8,10,16128,130,848,80,848,71,267,269,386,7dda00,0,99000000000000000000da00,3,50329,750,300,d14f65da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20382,
D_Enemy_Snow_SnT21_P005_02,d14fc0,65,d100c8,8,16128,130,848,80,848,71,257,269,386,7dda00,0,99000000000000000000da00,3,50330,750,300,d14f66da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20436,
D_Enemy_Snow_SnT21_P005_01_02,d14fbf,65,d100c8,10,16128,130,848,80,848,71,267,269,386,7dda00,0,99000000000000000000da00,3,50329,1125,325,d14f65da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20437,
D_Enemy_Snow_SnT21_P005_02_02,d14fc0,65,d100c8,8,16128,130,848,80,848,71,257,269,386,7dda00,0,99000000000000000000da00,3,50330,1125,325,d14f66da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20383,
D_Enemy_Snow_UniqueP_Timov_01,d14fc1,60,d100c8,9,12920,120,812,80,812,72,240,221,371,7dda00,0,99000000000000000000da00,3,50331,750,300,d14f67da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,20384,
D_Enemy_Snow_UniqueP_Timov_02,d14fc2,60,d100c8,8,13158,120,784,92,784,83,226,247,371,7dda00,0,99000000000000000000da00,3,50332,750,300,d14f68da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,21000,
D_Enemy_Forest_FsT21_P012_1,d15005,100,d100c8,23,331800,180,1892,205,1892,197,387,362,564,d10100da00,0,99000000000000000000da00,5000,50405,2062,637,d14f6ada00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30017,
D_Enemy_Forest_FsT21_P001_1_01,d15006,62,d100c8,9,14782,124,802,94,802,85,223,251,376,7dda00,0,99000000000000000000da00,4,50406,750,310,d14f6bda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30018,
D_Enemy_Forest_FsT21_P001_1_02,d15007,62,d100c8,8,14516,124,831,82,831,74,244,225,376,7dda00,0,99000000000000000000da00,3,50407,750,310,d14f6cda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30019,
D_Enemy_Forest_FsT21_P001_1_03,d15008,62,d100c8,8,14668,124,817,85,817,77,241,237,376,7dda00,0,99000000000000000000da00,3,50408,750,310,d14f6dda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30020,
D_Enemy_Forest_FsT21_P002_1_01,d15009,61,d100c8,9,14440,122,806,76,806,67,257,260,373,7dda00,0,99000000000000000000da00,4,50409,750,305,d14f6eda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30021,
D_Enemy_Forest_FsT21_P002_1_02,d1500a,61,d100c8,9,14440,122,806,76,806,67,252,260,373,7dda00,0,99000000000000000000da00,4,50410,750,305,d14f6fda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30043,
D_Enemy_Forest_FsT21_P002_1_01_02,d15009,65,d100c8,10,16128,130,848,80,848,71,267,269,386,7dda00,0,99000000000000000000da00,4,50411,1125,325,d14f70da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30044,
D_Enemy_Forest_FsT21_P002_1_02_02,d1500a,65,d100c8,9,16128,130,848,80,848,71,262,269,386,7dda00,0,99000000000000000000da00,4,50412,1125,325,d14f71da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30022,
D_Enemy_Forest_FsT21_P003_1_01,d1500b,30,d100c8,4,3186,60,288,45,288,40,152,143,233,39da00,0,99000000000000000000da00,4,50413,100,150,d14f72da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30023,
D_Enemy_Forest_FsT21_P003_1_02,d1500c,63,d100c8,9,14554,126,841,84,841,75,246,227,380,7dda00,0,99000000000000000000da00,5001,50414,750,315,d14f73da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30024,
D_Enemy_Forest_FsT21_P003_1_03,d1500d,63,d100c8,9,14820,126,813,95,813,86,232,253,380,7dda00,0,99000000000000000000da00,5001,50415,750,315,d14f74da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30025,
D_Enemy_Forest_FsT21_P004_1_01,d1500e,62,d100c8,9,14478,124,817,77,817,68,259,262,376,7dda00,0,99000000000000000000da00,4,50416,750,310,d14f75da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30026,
D_Enemy_Forest_FsT21_P004_1_02,d1500f,62,d100c8,8,14478,124,817,77,817,68,254,262,376,7dda00,0,99000000000000000000da00,4,50417,750,310,d14f76da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30027,
D_Enemy_Forest_FsT21_P004_1_03,d15010,62,d100c8,8,14478,124,817,77,817,68,254,262,376,7dda00,0,99000000000000000000da00,4,50418,750,310,d14f77da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30028,
D_Enemy_Forest_FsT21_P005_1_01,d15011,63,d100c8,9,14820,126,813,95,813,86,232,253,380,7dda00,0,99000000000000000000da00,4,50419,750,315,d14f78da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30029,
D_Enemy_Forest_FsT21_P005_1_02,d15012,63,d100c8,9,14706,126,827,86,827,78,243,239,380,7dda00,0,99000000000000000000da00,4,50420,750,315,d14f79da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30030,
D_Enemy_Forest_FsT21_P006_1_01,d15013,64,d100c8,9,16128,128,852,85,852,76,248,229,383,7dda00,0,99000000000000000000da00,3,50421,750,320,d14f7ada00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30031,
D_Enemy_Forest_FsT21_P006_1_02,d15014,64,d100c8,9,16422,128,823,96,823,88,234,256,383,7dda00,0,99000000000000000000da00,3,50422,750,320,d14f7bda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30032,
D_Enemy_Forest_FsT21_P007_1,d15015,66,d100c8,11,16212,132,873,87,873,78,263,234,389,7dda00,0,99000000000000000000da00,3,50423,1125,330,d14f7cda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30045,
D_Enemy_Forest_FsT21_P007_1_02,d15015,70,d100c8,12,19500,140,915,92,915,83,272,242,402,7dda00,0,99000000000000000000da00,3,50424,1375,350,d14f7dda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30033,
D_Enemy_Forest_FsT21_P008_1_01,d15016,64,d100c8,9,16128,128,852,85,852,76,248,229,383,7dda00,0,99000000000000000000da00,3,50425,750,320,d14f7eda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30034,
D_Enemy_Forest_FsT21_P008_1_02,d15017,64,d100c8,9,16422,128,823,96,823,88,234,256,383,7dda00,0,99000000000000000000da00,3,50426,750,320,d14f7fda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30035,
D_Enemy_Forest_FsT21_P009_1_01,d15018,61,d100c8,9,14630,122,806,84,806,76,239,234,373,7dda00,0,99000000000000000000da00,4,50427,750,305,d14f80da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30036,
D_Enemy_Forest_FsT21_P009_1_02,d15019,61,d100c8,9,14630,122,806,84,806,76,239,234,373,7dda00,0,99000000000000000000da00,3,50428,750,305,d14f81da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30037,
D_Enemy_Forest_FsT21_P010_1_01,d1501a,65,d100c8,10,16170,130,862,86,862,77,256,232,386,7dda00,0,99000000000000000000da00,4,50429,1125,325,d14f82da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30038,
D_Enemy_Forest_FsT21_P010_1_02,d1501b,65,d100c8,9,16464,130,833,98,833,89,236,258,386,7dda00,0,99000000000000000000da00,4,50430,1125,325,d14f83da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30039,
D_Enemy_Forest_FsT21_P010_1_03,d1501c,65,d100c8,9,16464,130,833,98,833,89,236,258,386,7dda00,0,99000000000000000000da00,4,50431,1125,325,d14f84da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30046,
D_Enemy_Forest_FsT21_P010_1_01_02,d1501a,67,d100c8,10,17802,134,883,88,883,79,260,236,392,7dda00,0,99000000000000000000da00,4,50432,1125,335,d14f85da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30047,
D_Enemy_Forest_FsT21_P010_1_02_02,d1501b,67,d100c8,9,18124,134,854,100,854,91,241,262,392,7dda00,0,99000000000000000000da00,4,50433,1125,335,d14f86da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30048,
D_Enemy_Forest_FsT21_P010_1_03_02,d1501c,67,d100c8,9,18124,134,854,100,854,91,241,262,392,7dda00,0,99000000000000000000da00,4,50434,1125,335,d14f87da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30040,
D_Enemy_Forest_FsT21_P011_1_01,d1501d,62,d100c8,9,14478,124,817,77,817,68,259,262,376,7dda00,0,99000000000000000000da00,3,50435,750,310,d14f88da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30041,
D_Enemy_Forest_FsT21_P011_1_02,d1501e,62,d100c8,8,14516,124,831,82,831,74,244,225,376,7dda00,0,99000000000000000000da00,3,50436,750,310,d14f89da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30042,
D_Enemy_Forest_FsT21_P011_1_03,d1501f,62,d100c8,8,14782,124,802,94,802,85,229,251,376,7dda00,0,99000000000000000000da00,3,50437,750,310,d14f8ada00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30050,
D_Enemy_Forest_FsT21_P014_1_01,d15021,65,d100c8,10,16464,130,833,98,833,89,241,258,386,7dda00,0,99000000000000000000da00,3,50440,1125,325,d14f8bda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30051,
D_Enemy_Forest_FsT21_P014_1_02,d15022,65,d100c8,9,16338,130,848,89,848,80,248,243,386,7dda00,0,99000000000000000000da00,3,50441,1125,325,d14f8cda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30052,
D_Enemy_Forest_FsT21_P014_1_03,d15023,65,d100c8,9,16128,130,848,80,848,71,262,269,386,7dda00,0,99000000000000000000da00,3,50442,1125,325,d14f8dda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30049,
D_Enemy_Forest_UniqueP_BerzLyee3,d14fa6,55,d100c8,9,11749,110,724,77,724,69,226,217,347,71da00,0,99000000000000000000da00,139,50292,500,275,d14f8eda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30053,
D_Enemy_River_RvT21_P002_1_01,d15053,100,d100c8,20,413184,180,1678,185,1681,191,303,358,453,d10100da00,20,99000000000000000000da00,5002,50444,2062,637,d14f8fda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30054,
D_Enemy_River_RvT21_P003_1_01,d1505a,63,d100c8,9,14554,126,841,84,841,75,246,227,380,7dda00,0,99000000000000000000da00,3,50466,750,315,d14f90da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30055,
D_Enemy_River_RvT21_P003_1_02,d1505b,63,d100c8,9,14706,126,827,86,827,78,243,239,380,7dda00,0,99000000000000000000da00,3,50467,750,315,d14f91da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30056,
D_Enemy_River_RvT21_P003_1_03,d1505c,63,d100c8,9,14820,126,813,95,813,86,232,253,380,7dda00,0,99000000000000000000da00,3,50468,750,315,d14f92da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30057,
D_Enemy_River_RvT21_P004_1_01,d1505d,65,d100c8,9,16170,130,862,86,862,77,251,232,386,7dda00,0,99000000000000000000da00,3,50469,1125,325,d14f93da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30058,
D_Enemy_River_RvT21_P004_1_02,d1505e,65,d100c8,9,16338,130,848,89,848,80,248,243,386,7dda00,0,99000000000000000000da00,3,50470,1125,325,d14f94da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30059,
D_Enemy_River_RvT21_P005_1_01,d1505f,62,d100c8,9,14516,124,831,82,831,74,244,225,376,7dda00,0,99000000000000000000da00,3,50471,750,310,d14f95da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30060,
D_Enemy_River_RvT21_P005_1_02,d15060,62,d100c8,9,14782,124,802,94,802,85,229,251,376,7dda00,0,99000000000000000000da00,3,50472,750,310,d14f96da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30061,
D_Enemy_River_RvT21_P005_1_03,d15061,62,d100c8,9,14782,124,802,94,802,85,229,251,376,7dda00,0,99000000000000000000da00,4,50473,750,310,d14f97da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30062,
D_Enemy_River_RvT21_P006_1_01,d15062,60,d100c8,9,13056,120,798,83,798,75,237,233,371,7dda00,0,99000000000000000000da00,3,50474,750,300,d14f98da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30063,
D_Enemy_River_RvT21_P006_1_02,d15063,60,d100c8,9,13056,120,798,83,798,75,237,233,371,7dda00,0,99000000000000000000da00,3,50475,750,300,d14f99da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30064,
D_Enemy_River_RvT21_P006_1_03,d15064,60,d100c8,9,13056,120,798,83,798,75,237,233,371,7dda00,0,99000000000000000000da00,3,50476,750,300,d14f9ada00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30065,
D_Enemy_River_RvT21_P007_1_01,d15065,75,d100c8,11,21725,150,997,97,997,88,274,253,418,d10090da00,0,99000000000000000000da00,3,50477,1375,375,d14f9bda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30066,
D_Enemy_River_RvT21_P007_1_02,d15066,75,d100c8,9,22110,150,966,110,966,100,259,281,418,d10090da00,0,99000000000000000000da00,3,50478,1375,375,d14f9cda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30067,
D_Enemy_River_RvT21_P008_1_01,d15067,75,d100c8,10,21725,150,997,97,997,88,274,253,418,d10090da00,0,99000000000000000000da00,3,50479,1375,375,d14f9dda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30068,
D_Enemy_River_RvT21_P008_1_02,d15068,75,d100c8,9,22110,150,966,110,966,100,259,281,418,d10090da00,0,99000000000000000000da00,3,50480,1375,375,d14f9eda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30069,
D_Enemy_River_RvT21_P008_1_03,d15069,75,d100c8,9,21945,150,982,100,982,91,271,265,418,d10090da00,0,99000000000000000000da00,3,50481,1375,375,d14f9fda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30070,
D_Enemy_River_RvT21_P008_2_01,d1506a,80,d100c8,11,26000,160,1092,103,1092,93,286,264,434,d100a6da00,0,99000000000000000000da00,3,50482,1375,400,d14fa0da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30071,
D_Enemy_River_RvT21_P008_2_02,d1506b,80,d100c8,9,26455,160,1060,116,1060,106,270,293,434,d100a6da00,0,99000000000000000000da00,3,50483,1375,400,d14fa1da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30072,
D_Enemy_River_RvT21_P008_2_03,d1506c,80,d100c8,9,26260,160,1076,106,1076,97,283,277,434,d100a6da00,0,99000000000000000000da00,3,50484,1375,400,d14fa2da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30073,
D_Enemy_River_RvT21_P009_1_01,d1506d,63,d100c8,9,14706,126,827,86,827,78,243,239,380,7dda00,0,99000000000000000000da00,3,50485,750,315,d14fa3da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30074,
D_Enemy_River_RvT21_P009_1_02,d1506e,63,d100c8,9,14706,126,827,86,827,78,243,239,380,7dda00,0,99000000000000000000da00,3,50486,750,315,d14fa4da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30075,
D_Enemy_River_RvT21_P009_1_03,d1506f,63,d100c8,9,14706,126,827,86,827,78,243,239,380,7dda00,0,99000000000000000000da00,3,50487,750,315,d14fa5da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30076,
D_Enemy_River_RvT21_P010_1_01,d15070,78,d100c8,9,24120,156,1038,104,1038,94,278,272,428,d10090da00,0,99000000000000000000da00,3,50488,1375,390,d14fa6da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30077,
D_Enemy_River_RvT21_P010_1_02,d15071,78,d100c8,9,24300,156,1022,113,1022,104,265,288,428,d10090da00,0,99000000000000000000da00,3,50489,1375,390,d14fa7da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30078,
D_Enemy_River_RvT21_P010_1_03,d15072,78,d100c8,9,23820,156,1038,94,1038,85,288,301,428,d10090da00,0,99000000000000000000da00,3,50490,1375,390,d14fa8da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30079,
D_Enemy_River_RvT21_P011_1_01,d15073,64,d100c8,10,16296,128,837,88,837,79,246,241,383,7dda00,0,99000000000000000000da00,3,50491,750,320,d14fa9da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30080,
D_Enemy_River_RvT21_P011_1_02,d15074,64,d100c8,9,16128,128,852,85,852,76,248,229,383,7dda00,0,99000000000000000000da00,3,50492,750,320,d14faada00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30081,
D_Enemy_River_RvT21_P011_1_03,d15075,64,d100c8,9,16422,128,823,96,823,88,234,256,383,7dda00,0,99000000000000000000da00,3,50493,750,320,d14fabda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30082,
D_Enemy_River_RvT21_P011_2_01,d15076,67,d100c8,10,17986,134,869,91,869,82,252,248,392,7dda00,0,99000000000000000000da00,3,50494,1125,335,d14facda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30083,
D_Enemy_River_RvT21_P011_2_02,d15077,67,d100c8,9,17802,134,883,88,883,79,255,236,392,7dda00,0,99000000000000000000da00,3,50495,1125,335,d14fadda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30084,
D_Enemy_River_RvT21_P011_2_03,d15078,67,d100c8,9,18124,134,854,100,854,91,241,262,392,7dda00,0,99000000000000000000da00,3,50496,1125,335,d14faeda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000000da00,c2da00,00da00,00da00,00de0023,30085,
